procedure_code,RBCS_ID,RBCS_Cat,RBCS_Cat_Desc,RBCS_Cat_Subcat,RBCS_SubCat_Desc,RBCS_FamNumb,RBCS_Family_Desc,RBCS_Major_Ind,HCPCS_CD_ADD_DT,HCPCS_CD_END_DT,RBCS_Release_Year,RBCS_Reassigned,Final_CY_Prior_to_Reassignment
Q2009,RI000N,R,Treatment,RI,Injections and Infusions (nononcologic),000,No RBCS Family,N,01Jul2000,31Dec9999,2020,0,9999
Q2017,RH002N,R,Treatment,RH,Chemotherapy,002,Chemotherapeutic Agent,N,01Jul2000,31Dec9999,2020,0,9999
Q2026,RI000N,R,Treatment,RI,Injections and Infusions (nononcologic),000,No RBCS Family,N,01Jul2010,31Dec9999,2020,0,9999
Q2028,RI000N,R,Treatment,RI,Injections and Infusions (nononcologic),000,No RBCS Family,N,01Jan2014,31Dec9999,2020,0,9999
Q2034,RI011N,R,Treatment,RI,Injections and Infusions (nononcologic),011,Vaccine - Toxoids,N,01Jul2012,31Dec9999,2020,0,9999
Q2035,RI011N,R,Treatment,RI,Injections and Infusions (nononcologic),011,Vaccine - Toxoids,N,01Jan2011,31Dec9999,2020,0,9999
Q2036,RI011N,R,Treatment,RI,Injections and Infusions (nononcologic),011,Vaccine - Toxoids,N,01Jan2011,31Dec9999,2020,0,9999
Q2037,RI011N,R,Treatment,RI,Injections and Infusions (nononcologic),011,Vaccine - Toxoids,N,01Jan2011,31Dec9999,2020,0,9999
Q2038,RI011N,R,Treatment,RI,Injections and Infusions (nononcologic),011,Vaccine - Toxoids,N,01Jan2011,31Dec9999,2020,0,9999
Q2039,RI011N,R,Treatment,RI,Injections and Infusions (nononcologic),011,Vaccine - Toxoids,N,01Jan2011,31Dec9999,2020,0,9999
Q2040,RH002N,R,Treatment,RH,Chemotherapy,002,Chemotherapeutic Agent,N,01Jan2018,31Dec2018,2020,0,9999
Q2041,RH002N,R,Treatment,RH,Chemotherapy,002,Chemotherapeutic Agent,N,01Apr2018,31Dec9999,2020,0,9999
Q2042,RH002N,R,Treatment,RH,Chemotherapy,002,Chemotherapeutic Agent,N,01Jan2019,31Dec9999,2021,0,9999
Q2043,RH002N,R,Treatment,RH,Chemotherapy,002,Chemotherapeutic Agent,N,01Jul2011,31Dec9999,2020,0,9999
Q2049,RH002N,R,Treatment,RH,Chemotherapy,002,Chemotherapeutic Agent,N,01Jul2012,31Dec9999,2020,0,9999
Q2050,RH002N,R,Treatment,RH,Chemotherapy,002,Chemotherapeutic Agent,N,01Jul2013,31Dec9999,2020,0,9999
Q2052,RH012N,R,Treatment,RH,Chemotherapy,012,Chemotherapy Administration,N,01Apr2014,31Dec9999,2020,0,9999
Q2053,RH002N,R,Treatment,RH,Chemotherapy,002,Chemotherapeutic Agent,N,01Apr2021,31Dec9999,2023,0,9999
Q2054,RH002N,R,Treatment,RH,Chemotherapy,002,Chemotherapeutic Agent,N,01Oct2021,31Dec9999,2023,0,9999
Q2055,RI000N,R,Treatment,RI,Injections and Infusions (nononcologic),000,No RBCS Family,N,01Jan2022,31Dec9999,2023,0,9999
Q2056,RI000N,R,Treatment,RI,Injections and Infusions (nononcologic),000,No RBCS Family,N,01Oct2022,31Dec9999,2023,0,9999
Q3001,RR009N,R,Treatment,RR,Radiation Oncology,009,Conventional Radiation Treatment,N,01Jul2000,31Dec9999,2021,1,9999
Q3014,EX000N,E,E&M,EX,E&M - Miscellaneous,000,No RBCS Family,N,01Oct2001,31Dec9999,2020,0,9999
Q3027,RI019N,R,Treatment,RI,Injections and Infusions (nononcologic),019,Injection - Immunomodulator,N,01Jan2014,31Dec9999,2020,0,9999
Q3031,TL000N,T,Test,TL,General Laboratory,000,No RBCS Family,N,01Apr2003,31Dec9999,2023,0,9999
Q4001,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4002,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4003,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4004,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4005,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4006,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4007,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4008,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4009,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4010,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4011,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4012,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4013,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4014,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4015,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4016,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4017,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4018,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4019,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4020,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4021,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4022,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4023,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4024,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4025,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4026,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4027,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4028,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4029,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4030,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4031,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4032,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4033,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4034,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4035,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4036,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4037,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4038,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4039,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4040,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4041,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4042,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4043,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4044,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4045,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4046,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4047,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4048,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4049,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4050,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4051,DA000N,D,DME,DA,Medical/Surgical Supplies,000,No RBCS Family,N,01Jul2001,31Dec9999,2020,0,9999
Q4074,DG004N,D,DME,DG,Drugs Administered Through DME,004,Vasodilator,N,01Jan2010,31Dec9999,2020,0,9999
Q4081,RD000N,R,Treatment,RD,Dialysis,000,No RBCS Family,N,01Jan2007,31Dec9999,2020,0,9999
Q4100,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2009,31Dec9999,2022,1,9999
Q4101,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2009,31Dec9999,2022,1,9999
Q4102,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2009,31Dec9999,2022,1,9999
Q4103,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2009,31Dec9999,2022,1,9999
Q4104,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2009,31Dec9999,2022,1,9999
Q4105,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2009,31Dec9999,2022,1,9999
Q4106,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2009,31Dec9999,2022,1,9999
Q4107,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2009,31Dec9999,2022,1,9999
Q4108,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2009,31Dec9999,2022,1,9999
Q4110,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2009,31Dec9999,2022,1,9999
Q4111,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2009,31Dec9999,2022,1,9999
Q4112,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2009,31Dec9999,2023,1,9999
Q4113,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2009,31Dec9999,2023,1,9999
Q4114,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2009,31Dec9999,2023,1,9999
Q4115,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jul2009,31Dec9999,2022,1,9999
Q4116,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jul2009,31Dec9999,2022,1,9999
Q4117,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2011,31Dec9999,2022,1,9999
Q4118,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2011,31Dec9999,2023,1,9999
Q4119,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2011,31Dec2016,2022,1,9999
Q4120,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2011,31Dec2016,2022,1,9999
Q4121,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2011,31Dec9999,2022,1,9999
Q4122,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2012,31Dec9999,2022,1,9999
Q4123,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2012,31Dec9999,2022,1,9999
Q4124,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2012,31Dec9999,2022,1,9999
Q4125,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2012,31Dec9999,2022,1,9999
Q4126,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2012,31Dec9999,2022,1,9999
Q4127,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2012,31Dec9999,2022,1,9999
Q4128,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2012,31Dec9999,2022,1,9999
Q4129,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2012,31Dec2016,2022,1,9999
Q4130,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2012,31Dec9999,2022,1,9999
Q4131,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2013,31Dec2018,2022,1,9999
Q4132,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2013,31Dec9999,2022,1,9999
Q4133,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2013,31Dec9999,2022,1,9999
Q4134,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2013,31Dec9999,2022,1,9999
Q4135,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2013,31Dec9999,2022,1,9999
Q4136,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2013,31Dec9999,2022,1,9999
Q4137,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2014,31Dec9999,2022,1,9999
Q4138,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2014,31Dec9999,2022,1,9999
Q4139,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2014,31Dec9999,2023,1,9999
Q4140,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2014,31Dec9999,2022,1,9999
Q4141,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2014,31Dec9999,2022,1,9999
Q4142,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2014,31Dec9999,2022,1,9999
Q4143,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2014,31Dec9999,2022,1,9999
Q4145,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2014,31Dec9999,2023,1,9999
Q4146,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2014,31Dec9999,2022,1,9999
Q4147,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2014,31Dec9999,2022,1,9999
Q4148,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2014,31Dec9999,2022,1,9999
Q4149,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2014,31Dec9999,2023,1,9999
Q4150,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2015,31Dec9999,2022,1,9999
Q4151,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2015,31Dec9999,2022,1,9999
Q4152,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2015,31Dec9999,2022,1,9999
Q4153,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2015,31Dec9999,2022,1,9999
Q4154,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2015,31Dec9999,2022,1,9999
Q4155,RI000N,R,Treatment,RI,Injections and Infusions (nononcologic),000,No RBCS Family,N,01Jan2015,31Dec9999,2020,0,9999
Q4156,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2015,31Dec9999,2023,1,9999
Q4157,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2015,31Dec9999,2022,1,9999
Q4158,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2015,31Dec9999,2022,1,9999
Q4159,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2015,31Dec9999,2022,1,9999
Q4160,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2015,31Dec9999,2022,1,9999
Q4161,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2016,31Dec9999,2022,1,9999
Q4162,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2016,31Dec9999,2023,1,9999
Q4163,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2016,31Dec9999,2022,1,9999
Q4164,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2016,31Dec9999,2022,1,9999
Q4165,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2016,31Dec9999,2022,1,9999
Q4166,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2017,31Dec9999,2022,1,9999
Q4167,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2017,31Dec9999,2022,1,9999
Q4168,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2017,31Dec9999,2023,1,9999
Q4169,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2017,31Dec9999,2022,1,9999
Q4170,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2017,31Dec9999,2022,1,9999
Q4171,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2017,31Dec9999,2023,1,9999
Q4172,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2017,31Dec2018,2022,1,9999
Q4173,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2017,31Dec9999,2022,1,9999
Q4174,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2017,31Dec9999,2023,1,9999
Q4175,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2017,31Dec9999,2022,1,9999
Q4176,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2018,31Dec9999,2022,1,9999
Q4177,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2018,31Dec9999,2023,1,9999
Q4178,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2018,31Dec9999,2022,1,9999
Q4179,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2018,31Dec9999,2022,1,9999
Q4180,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2018,31Dec9999,2022,1,9999
Q4181,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2018,31Dec9999,2022,1,9999
Q4182,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2018,31Dec9999,2022,1,9999
Q4183,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2019,31Dec9999,2022,1,9999
Q4184,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2019,31Dec9999,2022,1,9999
Q4185,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2019,31Dec9999,2023,1,9999
Q4186,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2019,31Dec9999,2022,1,9999
Q4187,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2019,31Dec9999,2022,1,9999
Q4188,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2019,31Dec9999,2022,1,9999
Q4189,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2019,31Dec9999,2023,1,9999
Q4190,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2019,31Dec9999,2022,1,9999
Q4191,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2019,31Dec9999,2023,0,9999
Q4192,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2019,31Dec9999,2023,1,9999
Q4193,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2019,31Dec9999,2022,1,9999
Q4194,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2019,31Dec9999,2023,0,9999
Q4195,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2019,31Dec9999,2022,1,9999
Q4196,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2019,31Dec9999,2022,1,9999
Q4197,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2019,31Dec9999,2022,1,9999
Q4198,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2019,31Dec9999,2022,1,9999
Q4199,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2022,31Dec9999,2023,0,9999
Q4200,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2019,31Dec9999,2022,1,9999
Q4201,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2019,31Dec9999,2023,1,9999
Q4202,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2019,31Dec9999,2023,0,9999
Q4203,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2019,31Dec9999,2022,1,9999
Q4204,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jan2019,31Dec9999,2022,1,9999
Q4205,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Oct2019,31Dec9999,2022,1,9999
Q4206,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Oct2019,31Dec9999,2023,1,9999
Q4208,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Oct2019,31Dec9999,2022,1,9999
Q4209,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Oct2019,31Dec9999,2022,1,9999
Q4210,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Oct2019,31Dec9999,2023,0,9999
Q4211,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Oct2019,31Dec9999,2022,1,9999
Q4212,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Oct2019,31Dec9999,2023,1,9999
Q4213,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Oct2019,31Dec9999,2023,1,9999
Q4214,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Oct2019,31Dec9999,2023,0,9999
Q4215,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Oct2019,31Dec9999,2023,1,9999
Q4216,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Oct2019,31Dec9999,2023,0,9999
Q4217,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Oct2019,31Dec9999,2022,0,9999
Q4218,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Oct2019,31Dec9999,2023,0,9999
Q4219,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Oct2019,31Dec9999,2022,1,9999
Q4220,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Oct2019,31Dec9999,2023,0,9999
Q4221,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Oct2019,31Dec9999,2023,0,9999
Q4222,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Oct2019,31Dec9999,2022,0,9999
Q4224,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Apr2022,31Dec9999,2023,0,9999
Q4225,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Apr2022,31Dec9999,2023,0,9999
Q4226,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Oct2019,31Dec9999,2022,1,9999
Q4227,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jul2020,31Dec9999,2022,0,9999
Q4228,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jul2020,30Sep2021,2023,0,9999
Q4229,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jul2020,31Dec9999,2023,0,9999
Q4230,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jul2020,31Dec9999,2023,0,9999
Q4231,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jul2020,31Dec9999,2022,0,9999
Q4232,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jul2020,31Dec9999,2022,0,9999
Q4233,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jul2020,31Dec9999,2023,1,9999
Q4234,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jul2020,31Dec9999,2022,0,9999
Q4235,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jul2020,31Dec9999,2022,0,9999
Q4236,DA018N,D,DME,DA,Medical/Surgical Supplies,018,Skin Allograft,N,01Jul2020,31Dec9999,2023,0,9999
